Scary,Costume,film.Title,Title,Release.Year,Type,Genre,Plot,Poster,Metascore,imdbRating,imdbVotes,tomatoMeter,tomatoImage,tomatoConsensus,tomatoURL,BoxOffice,Awards,Fun.Facts,Director,Actor.1,Actor.2,Actor.3,Country,Website,Locations,formatted_address,lat,lng,location_type,Romance,Musical,Drama,Action,Comedy,SciFi,Horror,Adventure,Fantasy,Family,Crime,Western,FilmNoir,Thriller,Mystery,War,Biography,Documentary,Short,badgeo,poster_staging,poster_main
FALSE,TRUE,Ant-Man,Ant-Man,2015,movie,"Action, Adventure, Comedy","Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2NTQ5Mzc2M15BMl5BanBnXkFtZTgwNTcxMDI2NTE@._V1_SX300.jpg,64,7.3,"351,580",81,certified,"Led by a charming performance from Paul Rudd, Ant-Man offers Marvel thrills on an appropriately smaller scale -- albeit not as smoothly as its most successful predecessors.",http://www.rottentomatoes.com/m/antman/,"$138,002,223.00 ",Nominated for 1 BAFTA Film Award. Another 2 wins & 29 nominations.,,Peyton Reed,Michael Douglas,Paul Rudd,,USA,http://www.facebook.com/antman,420 Jones St. at Ellis St.,"420 Jones St, San Francisco, CA 94102, USA",37.7851232,-122.4126633,ROOFTOP,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Ant-Man.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Ant-Man.jpg
FALSE,FALSE,A View to a Kill,A View to a Kill,1985,movie,"Action, Adventure, Thriller",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_SX300.jpg,N/A,6.3,"70,689",36,rotten,"Absurd even by Bond standards, A View to a Kill is weighted down by campy jokes and a noticeable lack of energy.",http://www.rottentomatoes.com/m/view_to_a_kill/,N/A,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,"This is SF's only drawbridge, and was named after Francis Joseph ""Lefty"" O'Doul, a local baseball hero.",John Glen,Roger Moore,Christopher Walken,Tanya Roberts,UK,N/A,"Lefty O' Doul Drawbridge/ 3rd Street Bridge (3rd Street, China Basin)",NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/A View to a Kill.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/A View to a Kill.jpg
FALSE,FALSE,A View to a Kill,A View to a Kill,1985,movie,"Action, Adventure, Thriller",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_SX300.jpg,N/A,6.3,"70,689",36,rotten,"Absurd even by Bond standards, A View to a Kill is weighted down by campy jokes and a noticeable lack of energy.",http://www.rottentomatoes.com/m/view_to_a_kill/,N/A,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",John Glen,Roger Moore,Christopher Walken,Tanya Roberts,UK,N/A,Golden Gate Bridge,"Golden Gate Bridge, San Francisco, CA, USA",37.8199286,-122.4782551,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/A View to a Kill.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/A View to a Kill.jpg
FALSE,FALSE,A View to a Kill,A View to a Kill,1985,movie,"Action, Adventure, Thriller",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_SX300.jpg,N/A,6.3,"70,689",36,rotten,"Absurd even by Bond standards, A View to a Kill is weighted down by campy jokes and a noticeable lack of energy.",http://www.rottentomatoes.com/m/view_to_a_kill/,N/A,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,"Embarcadero Freeway, which was featured in the film, was demolished in 1989 because of structural damage from the 1989 Loma Prieta Earthquake)",John Glen,Roger Moore,Christopher Walken,Tanya Roberts,UK,N/A,Embarcadero Freeway,"Southern Embarcadero Fwy, San Francisco, CA, USA",37.7489402,-122.3928481,GEOMETRIC_CENTER,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/A View to a Kill.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/A View to a Kill.jpg
FALSE,FALSE,A View to a Kill,A View to a Kill,1985,movie,"Action, Adventure, Thriller",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_SX300.jpg,N/A,6.3,"70,689",36,rotten,"Absurd even by Bond standards, A View to a Kill is weighted down by campy jokes and a noticeable lack of energy.",http://www.rottentomatoes.com/m/view_to_a_kill/,N/A,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,The most crooked street in San Francisco is actually Potrero Hill's Vermont Street between 20th St & 22nd St.,John Glen,Roger Moore,Christopher Walken,Tanya Roberts,UK,N/A,Potrero Hill,"Potrero Hill, San Francisco, CA, USA",37.7604929,-122.400869,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/A View to a Kill.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/A View to a Kill.jpg
FALSE,FALSE,A View to a Kill,A View to a Kill,1985,movie,"Action, Adventure, Thriller",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_SX300.jpg,N/A,6.3,"70,689",36,rotten,"Absurd even by Bond standards, A View to a Kill is weighted down by campy jokes and a noticeable lack of energy.",http://www.rottentomatoes.com/m/view_to_a_kill/,N/A,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",John Glen,Roger Moore,Christopher Walken,Tanya Roberts,UK,N/A,City Hall,"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102, USA",37.7792597,-122.4192646,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/A View to a Kill.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/A View to a Kill.jpg
FALSE,FALSE,A View to a Kill,A View to a Kill,1985,movie,"Action, Adventure, Thriller",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_SX300.jpg,N/A,6.3,"70,689",36,rotten,"Absurd even by Bond standards, A View to a Kill is weighted down by campy jokes and a noticeable lack of energy.",http://www.rottentomatoes.com/m/view_to_a_kill/,N/A,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,"First established in the mid-19th Century, SF's Chinatown is the oldest and largest Chinatown in the US.",John Glen,Roger Moore,Christopher Walken,Tanya Roberts,UK,N/A,Chinatown,"Chinatown, San Francisco, CA, USA",37.7941378,-122.4077914,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/A View to a Kill.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/A View to a Kill.jpg
FALSE,FALSE,A View to a Kill,A View to a Kill,1985,movie,"Action, Adventure, Thriller",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_SX300.jpg,N/A,6.3,"70,689",36,rotten,"Absurd even by Bond standards, A View to a Kill is weighted down by campy jokes and a noticeable lack of energy.",http://www.rottentomatoes.com/m/view_to_a_kill/,N/A,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,,John Glen,Roger Moore,Christopher Walken,Tanya Roberts,UK,N/A,"Burger Island (901 3rd Street, China Basin)",NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/A View to a Kill.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/A View to a Kill.jpg
FALSE,FALSE,A View to a Kill,A View to a Kill,1985,movie,"Action, Adventure, Thriller",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_SX300.jpg,N/A,6.3,"70,689",36,rotten,"Absurd even by Bond standards, A View to a Kill is weighted down by campy jokes and a noticeable lack of energy.",http://www.rottentomatoes.com/m/view_to_a_kill/,N/A,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,,John Glen,Roger Moore,Christopher Walken,Tanya Roberts,UK,N/A,Van Ness Avenue,"Van Ness Ave, San Francisco, CA, USA",37.7913054,-122.4226118,GEOMETRIC_CENTER,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/A View to a Kill.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/A View to a Kill.jpg
FALSE,FALSE,A View to a Kill,A View to a Kill,1985,movie,"Action, Adventure, Thriller",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_SX300.jpg,N/A,6.3,"70,689",36,rotten,"Absurd even by Bond standards, A View to a Kill is weighted down by campy jokes and a noticeable lack of energy.",http://www.rottentomatoes.com/m/view_to_a_kill/,N/A,Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,,John Glen,Roger Moore,Christopher Walken,Tanya Roberts,UK,N/A,Taylor and Jefferson Streets (Fisherman's Wharf),"Taylor St & Jefferson St, San Francisco, CA 94133, USA",37.8082214,-122.4158081,APPROXIMATE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/A View to a Kill.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/A View to a Kill.jpg
FALSE,FALSE,About a Boy,About a Boy,2014,series,"Comedy, Drama, Romance","Will Freeman lives a charmed existence. After writing a hit song, he was granted a life of free time, free love and freedom from financial woes. He's single, unemployed and loving it. So ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzODk1MjkwMF5BMl5BanBnXkFtZTgwNDc1MTI4MjE@._V1_SX300.jpg,N/A,7.5,"7,119",N/A,N/A,N/A,N/A,N/A,1 win & 1 nomination.,,N/A,David Walton,Minnie Driver,,USA,N/A,Broderick from Fulton to McAlister,"667 Broderick St, San Francisco, CA 94117, USA",37.776552,-122.4399926,APPROXIMATE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/About a Boy.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/About a Boy.jpg
FALSE,FALSE,About a Boy,About a Boy,2014,series,"Comedy, Drama, Romance","Will Freeman lives a charmed existence. After writing a hit song, he was granted a life of free time, free love and freedom from financial woes. He's single, unemployed and loving it. So ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzODk1MjkwMF5BMl5BanBnXkFtZTgwNDc1MTI4MjE@._V1_SX300.jpg,N/A,7.5,"7,119",N/A,N/A,N/A,N/A,N/A,1 win & 1 nomination.,,N/A,David Walton,Minnie Driver,,USA,N/A,Crissy Field,"Crissy Field, San Francisco, CA 94129, USA",37.8039069,-122.4640618,APPROXIMATE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/About a Boy.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/About a Boy.jpg
FALSE,FALSE,About a Boy,About a Boy,2014,series,"Comedy, Drama, Romance","Will Freeman lives a charmed existence. After writing a hit song, he was granted a life of free time, free love and freedom from financial woes. He's single, unemployed and loving it. So ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzODk1MjkwMF5BMl5BanBnXkFtZTgwNDc1MTI4MjE@._V1_SX300.jpg,N/A,7.5,"7,119",N/A,N/A,N/A,N/A,N/A,1 win & 1 nomination.,,N/A,David Walton,Minnie Driver,,USA,N/A,Powell from Bush and Sutter,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/About a Boy.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/About a Boy.jpg
FALSE,FALSE,After the Thin Man,After the Thin Man,1936,movie,"Comedy, Crime, Mystery",Nick investigates the case of a missing man and later a murder that is connected to Nora's family.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjM4NzM3MjA1OV5BMl5BanBnXkFtZTgwMzExODgwMzE@._V1_SX300.jpg,N/A,7.7,"7,421",100,fresh,N/A,http://www.rottentomatoes.com/m/after_the_thin_man/,N/A,N/A,"The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle, it was not designed this way.",W.S. Van Dyke,William Powell,Myrna Loy,James Stewart,USA,N/A,Coit Tower,"1 Telegraph Hill Blvd, San Francisco, CA 94133, USA",37.8023949,-122.4058222,APPROXIMATE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/After the Thin Man.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/After the Thin Man.jpg
FALSE,FALSE,Age of Adaline,The Age of Adaline,2015,movie,"Drama, Fantasy, Romance","A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_SX300.jpg,51,7.2,"106,328",55,rotten,"The Age of Adaline ruminates on mortality less compellingly than similarly themed films, but is set apart by memorable performances from Blake Lively and Harrison Ford.",http://www.rottentomatoes.com/m/the_age_of_adaline/,N/A,7 nominations.,,Lee Toland Krieger,Blake Lively,Harrison Ford,Ellen Burstyn,"USA, Canada",http://www.theageofadalinemovie.com/,Pier 50- end of the pier,"Terry A Francois Blvd, San Francisco, CA 94158, USA",37.7739758,-122.3871448,APPROXIMATE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Age of Adaline.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Age of Adaline.jpg
FALSE,FALSE,Age of Adaline,The Age of Adaline,2015,movie,"Drama, Fantasy, Romance","A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_SX300.jpg,51,7.2,"106,328",55,rotten,"The Age of Adaline ruminates on mortality less compellingly than similarly themed films, but is set apart by memorable performances from Blake Lively and Harrison Ford.",http://www.rottentomatoes.com/m/the_age_of_adaline/,N/A,7 nominations.,,Lee Toland Krieger,Blake Lively,Harrison Ford,Ellen Burstyn,"USA, Canada",http://www.theageofadalinemovie.com/,California @ Montgomery,"Montgomery St, San Francisco, CA, USA",37.7973059,-122.4036995,GEOMETRIC_CENTER,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Age of Adaline.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Age of Adaline.jpg
FALSE,FALSE,Age of Adaline,The Age of Adaline,2015,movie,"Drama, Fantasy, Romance","A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_SX300.jpg,51,7.2,"106,328",55,rotten,"The Age of Adaline ruminates on mortality less compellingly than similarly themed films, but is set apart by memorable performances from Blake Lively and Harrison Ford.",http://www.rottentomatoes.com/m/the_age_of_adaline/,N/A,7 nominations.,,Lee Toland Krieger,Blake Lively,Harrison Ford,Ellen Burstyn,"USA, Canada",http://www.theageofadalinemovie.com/,Montgomery/Green,"Montgomery Ave, San Bruno, CA 94066, USA",37.637209,-122.4123827,GEOMETRIC_CENTER,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Age of Adaline.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Age of Adaline.jpg
FALSE,FALSE,Age of Adaline,The Age of Adaline,2015,movie,"Drama, Fantasy, Romance","A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_SX300.jpg,51,7.2,"106,328",55,rotten,"The Age of Adaline ruminates on mortality less compellingly than similarly themed films, but is set apart by memorable performances from Blake Lively and Harrison Ford.",http://www.rottentomatoes.com/m/the_age_of_adaline/,N/A,7 nominations.,,Lee Toland Krieger,Blake Lively,Harrison Ford,Ellen Burstyn,"USA, Canada",http://www.theageofadalinemovie.com/,Driving various SF Streets,"650 Delancey St, San Francisco, CA 94107, USA",37.7827982,-122.3897154,APPROXIMATE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Age of Adaline.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Age of Adaline.jpg
FALSE,FALSE,Age of Adaline,The Age of Adaline,2015,movie,"Drama, Fantasy, Romance","A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_SX300.jpg,51,7.2,"106,328",55,rotten,"The Age of Adaline ruminates on mortality less compellingly than similarly themed films, but is set apart by memorable performances from Blake Lively and Harrison Ford.",http://www.rottentomatoes.com/m/the_age_of_adaline/,N/A,7 nominations.,,Lee Toland Krieger,Blake Lively,Harrison Ford,Ellen Burstyn,"USA, Canada",http://www.theageofadalinemovie.com/,Plate Shots SF streets various,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Age of Adaline.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Age of Adaline.jpg
FALSE,FALSE,Alcatraz,Alcatraz,2012,series,"Action, Crime, Drama","In 1963, all the prisoners and guards mysteriously disappear from Alcatraz. In the present day, they resurface and a secret agency are tasked with re-capturing them.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzQ4ODE2ODk2NF5BMl5BanBnXkFtZTcwMzQwNDIyNw@@._V1_SX300.jpg,N/A,7,"35,931",N/A,N/A,N/A,N/A,N/A,2 wins & 6 nominations.,,N/A,Sarah Jones,Jorge Garcia,,"USA, Canada",N/A,Filbert St. from Jones to Mason,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Alcatraz.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Alcatraz.jpg
